name,team,position,GW,opponent_name,was_home,fixture_difficulty,predicted_goals,raw_predicted_goals,fixture_adjusted_goals,blended_prediction,min_probability,opponent_team,team_attacking,opp_defending
Nicolas Jackson,Chelsea,FWD,30,Spurs,True,-0.85,0.25,0.46759958587164446,0.3825995858716445,0.25307956246207064,0.2,18,1150,1280
Sepp van den Berg,Liverpool,DEF,30,Everton,True,4.7,0.24,0.0,0.47,0.24234980826587132,0.012,8,1340,1100
Rhys Williams,Liverpool,DEF,30,Everton,True,4.7,0.24,0.0,0.47,0.24234980826587132,0.012,8,1340,1100
Alisson Ramses Becker,Liverpool,GK,30,Everton,True,4.7,0.24,0.004487012987012987,0.47448701298701296,0.23724350649350648,0.0089,8,1340,1100
Andrew Robertson,Liverpool,DEF,30,Everton,True,4.7,0.24,0.0008653846153846154,0.4708653846153846,0.24278250057356363,0.06,8,1340,1100
Jarell Quansah,Liverpool,DEF,30,Everton,True,4.7,0.24,0.0,0.47,0.24234980826587132,0.012,8,1340,1100
Conor Bradley,Liverpool,DEF,30,Everton,True,4.7,0.24,0.000625,0.47062499999999996,0.24266230826587132,0.012,8,1340,1100
Nathaniel Phillips,Liverpool,DEF,30,Everton,True,4.7,0.24,0.0,0.47,0.24234980826587132,0.012,8,1340,1100
Amara Nallo,Liverpool,DEF,30,Everton,True,4.7,0.24,0.0,0.47,0.24234980826587132,0.012,8,1340,1100
Caoimhin Kelleher,Liverpool,GK,30,Everton,True,4.7,0.24,0.0,0.47,0.235,0.006,8,1340,1100
Harvey Davies,Liverpool,GK,30,Everton,True,4.7,0.24,0.0,0.47,0.235,0.002,8,1340,1100
Konstantinos Tsimikas,Liverpool,DEF,30,Everton,True,4.7,0.24,0.0008333333333333333,0.4708333333333333,0.242766474932538,0.01365,8,1340,1100
Ibrahima Konaté,Liverpool,DEF,30,Everton,True,4.7,0.24,0.0051587301587301595,0.4751587301587301,0.2449291733452364,0.05645,8,1340,1100
Joe Gomez,Liverpool,DEF,30,Everton,True,4.7,0.24,0.0,0.47,0.24234980826587132,0.02585,8,1340,1100
Vítezslav Jaros,Liverpool,GK,30,Everton,True,4.7,0.24,0.0,0.47,0.235,0.002,8,1340,1100
Francisco Evanilson de Lima Barbosa,Bournemouth,FWD,30,Ipswich,True,1.7,0.23,0.16671112147656264,0.3367111214765627,0.23013533026452973,0.2,10,1130,1080
Justin Kluivert,Bournemouth,MID,30,Ipswich,True,1.7,0.23,0.23603589262045147,0.4060358926204515,0.22974262002060486,0.12,10,1130,1080
Bukayo Saka,Arsenal,MID,30,Fulham,True,1.55,0.23,0.25509445415695425,0.4100944541569543,0.23177190078885626,0.12,9,1220,1150
Matheus Santos Carneiro Da Cunha,Wolves,FWD,30,West Ham,True,-0.55,0.22,0.37627696850718123,0.32127696850718124,0.222418253779839,0.2,19,1070,1120
Jamie Vardy,Leicester,FWD,30,Man City,False,-3.85,0.2,0.14304751865781273,0.0,0.0617797695262484,0.2,13,1080,1320
Jean-Philippe Mateta,Crystal Palace,FWD,30,Southampton,False,1.55,0.2,0.0669326621091327,0.22193266210913273,0.17274610058081477,0.2,17,1140,1060
Iliman Ndiaye,Everton,FWD,30,Liverpool,False,-4.6,0.2,0.01447134115884116,0.0,0.0617797695262484,0.2,12,1140,1370
Dominic Solanke-Mitchell,Spurs,FWD,30,Chelsea,False,-2.65,0.2,0.36724054237386283,0.10224054237386282,0.1129000407131798,0.2,6,1090,1310
Yoane Wissa,Brentford,FWD,30,Newcastle,False,-1.7,0.2,0.36814475838489,0.19814475838488999,0.16085214871869338,0.2,15,1080,1250
Sávio 'Savinho' Moreira de Oliveira,Man City,MID,30,Leicester,True,1.95,0.2,0.15132907370407367,0.34632907370407373,0.199889210562416,0.10257142857142856,11,1140,1090
Raúl Jiménez,Fulham,FWD,30,Arsenal,False,-1.85,0.2,0.34392618455675733,0.15892618455675733,0.14124286180462706,0.2,1,1150,1250
Dominic Calvert-Lewin,Everton,FWD,30,Liverpool,False,-4.6,0.2,0.07833984275528393,0.0,0.0617797695262484,0.2,12,1140,1370
Liam Delap,Ipswich,FWD,30,Bournemouth,False,-3.1,0.2,0.09786972994325938,0.0,0.0617797695262484,0.2,3,1070,1260
Jørgen Strand Larsen,Wolves,FWD,30,West Ham,True,-0.55,0.2,0.17685980604362952,0.12185980604362953,0.12270967254806317,0.2,19,1070,1120
Odsonne Edouard,Crystal Palace,FWD,30,Southampton,False,1.55,0.19,0.008794191919191919,0.16379419191919195,0.14367686548584438,0.19166666666666668,17,1140,1060
Gabriel Martinelli Silva,Arsenal,MID,30,Fulham,True,1.55,0.18,0.15671420304134645,0.31171420304134645,0.18258177523105235,0.1138095238095238,9,1220,1150
Adam Armstrong,Southampton,FWD,30,Crystal Palace,True,-1.45,0.18,0.0039743589743589745,0.0,0.0617797695262484,0.1793650793650794,7,1050,1120
João Pedro Junqueira de Jesus,Brighton,FWD,30,Aston Villa,True,-2.25,0.18,0.06417645898715507,0.0,0.0617797695262484,0.176984126984127,2,1120,1270
Danny Welbeck,Brighton,FWD,30,Aston Villa,True,-2.25,0.18,0.07959130693437969,0.0,0.0617797695262484,0.17825396825396825,2,1120,1270
Ismaïla Sarr,Crystal Palace,MID,30,Southampton,False,1.55,0.18,0.15623810810591154,0.31123810810591157,0.1823437277633349,0.12,17,1140,1060
Bernardo Veiga de Carvalho e Silva,Man City,MID,30,Leicester,True,1.95,0.17,0.08674572761260067,0.28174572761260075,0.1675975375166795,0.12,11,1140,1090
Kevin De Bruyne,Man City,MID,30,Leicester,True,1.95,0.17,0.08404177345424974,0.2790417734542498,0.16624556043750402,0.08657142857142856,11,1140,1090
Rasmus Højlund,Man Utd,FWD,30,Nott'm Forest,False,-1.25,0.16,0.0,0.0,0.0617797695262484,0.1623809523809524,16,1120,1190
Eberechi Eze,Crystal Palace,MID,30,Southampton,False,1.55,0.16,0.11042511165305284,0.2654251116530529,0.15943722953690556,0.12,17,1140,1060
Julián Álvarez,Man City,FWD,30,Leicester,True,1.95,0.16,0.0,0.19500000000000006,0.15927976952624842,0.04000000000000001,11,1140,1090
Divin Mubama,Man City,FWD,30,Leicester,True,1.95,0.16,0.0,0.19500000000000006,0.15927976952624842,0.04000000000000001,11,1140,1090
Phil Foden,Man City,MID,30,Leicester,True,1.95,0.15,0.04957936507936509,0.24457936507936515,0.14901435625006168,0.10847619047619048,11,1140,1090
Cameron Archer,Southampton,FWD,30,Crystal Palace,True,-1.45,0.15,0.015863714716655892,0.0,0.0617797695262484,0.15063492063492065,7,1050,1120
Daniel Jebbison,Bournemouth,FWD,30,Ipswich,True,1.7,0.15,0.0,0.17000000000000004,0.1467797695262484,0.04000000000000001,10,1130,1080
Gabriel Fernando de Jesus,Arsenal,FWD,30,Fulham,True,1.55,0.15,0.025296595561301448,0.18029659556130148,0.15192806730689914,0.09523809523809525,9,1220,1150
Enes Ünal,Bournemouth,FWD,30,Ipswich,True,1.7,0.15,0.011206349206349206,0.18120634920634926,0.15238294412942302,0.05238095238095239,10,1130,1080
Dango Ouattara,Bournemouth,MID,30,Ipswich,True,1.7,0.15,0.08053968253968255,0.2505396825396826,0.15199451498022043,0.09190476190476189,10,1130,1080
Daniel Adu-Adjei,Bournemouth,FWD,30,Ipswich,True,1.7,0.15,0.0,0.17000000000000004,0.1467797695262484,0.04000000000000001,10,1130,1080
Remy Rees-Dottin,Bournemouth,FWD,30,Ipswich,True,1.7,0.15,0.0,0.17000000000000004,0.1467797695262484,0.04000000000000001,10,1130,1080
Eddie Nketiah,Crystal Palace,FWD,30,Southampton,False,1.55,0.14,0.01011070791953145,0.16511070791953147,0.14433512348601413,0.10333333333333335,17,1140,1060
Zach Marsh,Crystal Palace,FWD,30,Southampton,False,1.55,0.14,0.0,0.15500000000000003,0.1392797695262484,0.04000000000000001,17,1140,1060
Eddie Nketiah,Arsenal,FWD,30,Fulham,True,1.55,0.14,0.0005555555555555556,0.15555555555555559,0.1395575473040262,0.04000000000000001,9,1220,1150
Nathan Butler-Oyedeji,Arsenal,FWD,30,Fulham,True,1.55,0.14,0.0,0.15500000000000003,0.1392797695262484,0.04000000000000001,9,1220,1150
Jack Grealish,Man City,MID,30,Leicester,True,1.95,0.13,0.0030000000000000005,0.19800000000000006,0.12572467371037915,0.05447619047619048,11,1140,1090
Joško Gvardiol,Man City,DEF,30,Leicester,True,1.95,0.13,0.044831406182470016,0.23983140618247006,0.12726551135710637,0.06,11,1140,1090
Marcus Tavernier,Bournemouth,MID,30,Ipswich,True,1.7,0.13,0.03303300441388677,0.2030330044138868,0.1282411759173225,0.10838095238095238,10,1130,1080
Jérémy Doku,Man City,MID,30,Leicester,True,1.95,0.13,0.003388888888888889,0.19838888888888895,0.1259191181548236,0.0659047619047619,11,1140,1090
Mateo Kovačić,Man City,MID,30,Leicester,True,1.95,0.13,0.00798611111111111,0.20298611111111117,0.1282177292659347,0.12,11,1140,1090
Noni Madueke,Chelsea,MID,30,Spurs,True,-0.85,0.13,0.3005424142528439,0.21554241425284393,0.13449588083680108,0.1139047619047619,18,1150,1280
Michail Antonio,West Ham,FWD,30,Wolves,False,-0.35,0.13,0.004,0.0,0.0617797695262484,0.13238095238095238,20,1080,1120
Jordan Ayew,Crystal Palace,MID,30,Southampton,False,1.55,0.13,0.0585837357087357,0.21358373570873573,0.133516541564747,0.039999999999999994,17,1140,1060
Ilkay Gündogan,Man City,MID,30,Leicester,True,1.95,0.13,0.00894993894993895,0.203949938949939,0.12869964318534863,0.11579999999999999,11,1140,1090
Declan Rice,Arsenal,MID,30,Fulham,True,1.55,0.12,0.017842643467643467,0.1728426434676435,0.11314599544420087,0.12,9,1220,1150
Lucas Tolentino Coelho de Lima,West Ham,MID,30,Wolves,False,-0.35,0.12,0.01168581826670062,0.0,0.026724673710379118,0.12,20,1080,1120
Thomas Partey,Arsenal,MID,30,Fulham,True,1.55,0.12,0.0012594268476621418,0.15625942684766217,0.1048543871342102,0.12,9,1220,1150
Saša Lukić,Fulham,MID,30,Arsenal,False,-1.85,0.12,0.0,0.0,0.026724673710379118,0.11828571428571429,1,1150,1250
Jarrod Bowen,West Ham,MID,30,Wolves,False,-0.35,0.12,0.21564201834293265,0.18064201834293267,0.11704568288184546,0.12,20,1080,1120
Brennan Johnson,Spurs,MID,30,Chelsea,False,-2.65,0.12,0.3759485959513216,0.11094859595132156,0.0821989716860399,0.12,6,1090,1310
Idrissa Gueye,Everton,MID,30,Liverpool,False,-4.6,0.12,0.00025,0.0,0.026724673710379118,0.12,12,1140,1370
Abdoulaye Doucouré,Everton,MID,30,Liverpool,False,-4.6,0.12,0.00025,0.0,0.026724673710379118,0.12,12,1140,1370
Christian Nørgaard,Brentford,MID,30,Newcastle,False,-1.7,0.12,0.0014646464646464645,0.0,0.026724673710379118,0.12,15,1080,1250
Dejan Kulusevski,Spurs,MID,30,Chelsea,False,-2.65,0.12,0.1754755135225966,0.0,0.026724673710379118,0.12,6,1090,1310
Amad Diallo,Man Utd,MID,30,Nott'm Forest,False,-1.25,0.12,0.20129105807991418,0.07629105807991418,0.06487020275033621,0.12,16,1120,1190
Omari Giraud-Hutchinson,Ipswich,MID,30,Bournemouth,False,-3.1,0.12,0.019704266321913383,0.0,0.026724673710379118,0.12,3,1070,1260
Mario Lemina,Wolves,MID,30,West Ham,True,-0.55,0.12,0.010745192307692308,0.0,0.026724673710379118,0.12,19,1070,1120
Mateus Gonçalo Espanha Fernandes,Southampton,MID,30,Crystal Palace,True,-1.45,0.12,0.014027380952380953,0.0,0.026724673710379118,0.12,7,1050,1120
Leandro Trossard,Arsenal,MID,30,Fulham,True,1.55,0.12,0.03723028673835125,0.19223028673835127,0.12283981707955476,0.11314285714285714,9,1220,1150
Anthony Gordon,Newcastle,MID,30,Brentford,True,-1.7,0.12,0.25492903508273584,0.0849290350827358,0.06918919125174702,0.12,4,1140,1310
Mohammed Kudus,West Ham,MID,30,Wolves,False,-0.35,0.12,0.017324224386724384,0.0,0.026724673710379118,0.12,20,1080,1120
Martin Ødegaard,Arsenal,MID,30,Fulham,True,1.55,0.12,0.02606262201850437,0.1810626220185044,0.11725598471963132,0.10552380952380952,9,1220,1150
Joshua Zirkzee,Man Utd,FWD,30,Nott'm Forest,False,-1.25,0.12,0.019429639804639805,0.0,0.0617797695262484,0.1165079365079365,16,1120,1190
Orel Mangala,Everton,MID,30,Liverpool,False,-4.6,0.12,0.00818997668997669,0.0,0.026724673710379118,0.12,12,1140,1370
Mitoma Kaoru,Brighton,MID,30,Aston Villa,True,-2.25,0.12,0.14136962527043692,0.0,0.026724673710379118,0.12,2,1120,1270
João Victor Gomes da Silva,Wolves,MID,30,West Ham,True,-0.55,0.12,0.01041620879120879,0.0,0.026724673710379118,0.12,19,1070,1120
Callum Hudson-Odoi,Nott'm Forest,MID,30,Man Utd,True,0.95,0.12,0.01308531746031746,0.10808531746031744,0.08076733244053784,0.12,14,1200,1160
Nico O'Reilly,Man City,MID,30,Leicester,True,1.95,0.12,0.0,0.19500000000000006,0.12422467371037915,0.024,11,1140,1090
Jacob Wright,Man City,MID,30,Leicester,True,1.95,0.12,0.0,0.19500000000000006,0.12422467371037915,0.024,11,1140,1090
Carlos Baleba,Brighton,MID,30,Aston Villa,True,-2.25,0.12,0.0,0.0,0.026724673710379118,0.12,2,1120,1270
Matheus Luiz Nunes,Man City,MID,30,Leicester,True,1.95,0.12,0.0,0.19500000000000006,0.12422467371037915,0.05876190476190476,11,1140,1090
Tyler Dibling,Southampton,MID,30,Crystal Palace,True,-1.45,0.12,0.003645833333333333,0.0,0.026724673710379118,0.11666666666666665,7,1050,1120
Ryan Yates,Nott'm Forest,MID,30,Man Utd,True,0.95,0.12,0.0,0.09499999999999997,0.07422467371037911,0.12,14,1200,1160
James McAtee,Man City,MID,30,Leicester,True,1.95,0.12,0.0,0.19500000000000006,0.12422467371037915,0.024,11,1140,1090
Vitaly Janelt,Brentford,MID,30,Newcastle,False,-1.7,0.12,0.0016666666666666666,0.0,0.026724673710379118,0.12,15,1080,1250
Lewis Cook,Bournemouth,MID,30,Ipswich,True,1.7,0.12,0.0020833333333333333,0.17208333333333337,0.1127663403770458,0.12,10,1130,1080
Flynn Downes,Southampton,MID,30,Crystal Palace,True,-1.45,0.12,0.0,0.0,0.026724673710379118,0.12,7,1050,1120
Harry Winks,Leicester,MID,30,Man City,False,-3.85,0.12,0.0005555555555555556,0.0,0.026724673710379118,0.11552380952380951,13,1080,1320
Ryan Christie,Bournemouth,MID,30,Ipswich,True,1.7,0.12,0.009332611832611833,0.17933261183261187,0.11639097962668506,0.12,10,1130,1080
Joelinton Cássio Apolinário de Lira,Newcastle,MID,30,Brentford,True,-1.7,0.12,0.015503149628149627,0.0,0.026724673710379118,0.12,4,1140,1310
Youri Tielemans,Aston Villa,MID,30,Brighton,False,0.75,0.12,0.0156748112998113,0.09067481129981125,0.07206207936028475,0.12,5,1160,1160
Mikkel Damsgaard,Brentford,MID,30,Newcastle,False,-1.7,0.12,0.0651581445515269,0.0,0.026724673710379118,0.12,15,1080,1250
John McGinn,Aston Villa,MID,30,Brighton,False,0.75,0.12,0.0014285714285714286,0.07642857142857139,0.06493895942466481,0.11933333333333332,5,1160,1160
Elliot Anderson,Nott'm Forest,MID,30,Man Utd,True,0.95,0.12,0.010826330532212885,0.10582633053221285,0.07963783897648555,0.12,14,1200,1160
Oscar Bobb,Man City,MID,30,Leicester,True,1.95,0.12,0.0,0.19500000000000006,0.12422467371037915,0.024,11,1140,1090
Enzo Fernández,Chelsea,MID,30,Spurs,True,-0.85,0.12,0.04820077145077145,0.0,0.026724673710379118,0.12,18,1150,1280
Bruno Borges Fernandes,Man Utd,MID,30,Nott'm Forest,False,-1.25,0.12,0.22813907218512475,0.10313907218512475,0.0782942098029415,0.12,16,1120,1190
Morgan Gibbs-White,Nott'm Forest,MID,30,Man Utd,True,0.95,0.12,0.09168213730713731,0.18668213730713729,0.12006574236394776,0.12,14,1200,1160
Alex Iwobi,Fulham,MID,30,Arsenal,False,-1.85,0.12,0.1801859327896225,0.0,0.026724673710379118,0.12,1,1150,1250
Jhon Durán,Aston Villa,FWD,30,Brighton,False,0.75,0.12,0.04020411043205161,0.11520411043205156,0.11938182474227418,0.09333333333333334,5,1160,1160
Bryan Mbeumo,Brentford,MID,30,Newcastle,False,-1.7,0.12,0.33999714305591167,0.16999714305591163,0.11172324523833493,0.12,15,1080,1250
Wilfred Ndidi,Leicester,MID,30,Man City,False,-3.85,0.12,0.0025198412698412696,0.0,0.026724673710379118,0.1158095238095238,13,1080,1320
Bruno Guimarães Rodriguez Moura,Newcastle,MID,30,Brentford,True,-1.7,0.12,0.01936080586080586,0.0,0.026724673710379118,0.12,4,1140,1310
Tomáš Souček,West Ham,MID,30,Wolves,False,-0.35,0.12,0.033502344877344874,0.0,0.026724673710379118,0.12,20,1080,1120
Sam Morsy,Ipswich,MID,30,Bournemouth,False,-3.1,0.12,0.0,0.0,0.026724673710379118,0.12,3,1070,1260
Andreas Hoelgebaum Pereira,Fulham,MID,30,Arsenal,False,-1.85,0.12,0.019476218226218228,0.0,0.026724673710379118,0.11838095238095236,1,1150,1250
Moisés Caicedo Corozo,Chelsea,MID,30,Spurs,True,-0.85,0.12,0.0022222222222222222,0.0,0.026724673710379118,0.12,18,1150,1280
Morgan Rogers,Aston Villa,MID,30,Brighton,False,0.75,0.12,0.11378060828060828,0.18878060828060822,0.12111497785068323,0.12,5,1160,1160
Son Heung-min,Spurs,MID,30,Chelsea,False,-2.65,0.12,0.25995688135394013,0.0,0.026724673710379118,0.12,6,1090,1310
Keane Lewis-Potter,Brentford,MID,30,Newcastle,False,-1.7,0.12,0.026289819657466715,0.0,0.026724673710379118,0.12,15,1080,1250
Rodrigo 'Rodri' Hernandez,Man City,MID,30,Leicester,True,1.95,0.12,0.0,0.19500000000000006,0.12422467371037915,0.024,11,1140,1090
Alejandro Garnacho,Man Utd,MID,30,Nott'm Forest,False,-1.25,0.11,0.023484547487256466,0.0,0.026724673710379118,0.10638095238095237,16,1120,1190
Kyle Walker,Man City,DEF,30,Leicester,True,1.95,0.11,0.0008823529411764706,0.19588235294117654,0.10529098473645959,0.046,11,1140,1090
Anthony Elanga,Nott'm Forest,MID,30,Man Utd,True,0.95,0.11,0.015041666666666668,0.11004166666666665,0.08174550704371245,0.11447619047619048,14,1200,1160
Emmanuel Dennis,Nott'm Forest,FWD,30,Man Utd,True,0.95,0.11,0.0,0.09499999999999997,0.10927976952624838,0.04000000000000001,14,1200,1160
Rúben Gato Alves Dias,Man City,DEF,30,Leicester,True,1.95,0.11,0.0007142857142857143,0.19571428571428579,0.10520695112301422,0.05171428571428571,11,1140,1090
Ben Winterburn,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0,0.17000000000000004,0.11172467371037914,0.024,10,1130,1080
Dominic Sadi,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0,0.17000000000000004,0.11172467371037914,0.024,10,1130,1080
Romain Faivre,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0,0.17000000000000004,0.11172467371037914,0.024,10,1130,1080
Jadon Sancho,Chelsea,MID,30,Spurs,True,-0.85,0.11,0.020418650793650794,0.0,0.026724673710379118,0.10644444444444444,18,1150,1280
Dwight McNeil,Everton,MID,30,Liverpool,False,-4.6,0.11,0.03477567190873643,0.0,0.026724673710379118,0.11399999999999999,12,1140,1370
Rico Lewis,Man City,DEF,30,Leicester,True,1.95,0.11,0.0005606214116852414,0.19556062141168531,0.10513011897171398,0.06,11,1140,1090
James Maddison,Spurs,MID,30,Chelsea,False,-2.65,0.11,0.3805889009963718,0.11558890099637181,0.08451912420856503,0.11457142857142856,6,1090,1310
Hwang Ui-jo,Nott'm Forest,FWD,30,Man Utd,True,0.95,0.11,0.0,0.09499999999999997,0.10927976952624838,0.04000000000000001,14,1200,1160
Emile Smith Rowe,Fulham,MID,30,Arsenal,False,-1.85,0.11,0.012575757575757575,0.0,0.026724673710379118,0.11438095238095237,1,1150,1250
Hamed Traorè,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0,0.17000000000000004,0.11172467371037914,0.024,10,1130,1080
Kobbie Mainoo,Man Utd,MID,30,Nott'm Forest,False,-1.25,0.11,0.0,0.0,0.026724673710379118,0.10866666666666666,16,1120,1190
David Brooks,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0,0.17000000000000004,0.11172467371037914,0.032,10,1130,1080
Will Hughes,Crystal Palace,MID,30,Southampton,False,1.55,0.11,0.0013392857142857143,0.15633928571428574,0.10489431656752199,0.10923809523809523,17,1140,1060
Sandro Tonali,Newcastle,MID,30,Brentford,True,-1.7,0.11,0.00125,0.0,0.026724673710379118,0.11304761904761904,4,1140,1310
Joe Aribo,Southampton,MID,30,Crystal Palace,True,-1.45,0.11,0.01086904761904762,0.0,0.026724673710379118,0.1136190476190476,7,1050,1120
Georginio Rutter,Brighton,MID,30,Aston Villa,True,-2.25,0.11,0.014367063492063492,0.0,0.026724673710379118,0.11059999999999999,2,1120,1270
Mikel Merino,Arsenal,MID,30,Fulham,True,1.55,0.11,0.018677405927405924,0.17367740592740594,0.11356337667408209,0.06978947368421051,9,1220,1150
Jaidon Anthony,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0,0.17000000000000004,0.11172467371037914,0.024,10,1130,1080
Stephy Mavididi,Leicester,MID,30,Man City,False,-3.85,0.11,0.009676434676434677,0.0,0.026724673710379118,0.11428571428571428,13,1080,1320
Luis Sinisterra,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0038095238095238095,0.17380952380952386,0.11362943561514105,0.024,10,1130,1080
André Trindade da Costa Neto,Wolves,MID,30,West Ham,True,-0.55,0.11,0.0008333333333333333,0.0,0.026724673710379118,0.11178947368421051,19,1070,1120
Tyler Adams,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0,0.17000000000000004,0.11172467371037914,0.056285714285714286,10,1130,1080
Alex Scott,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0,0.17000000000000004,0.11172467371037914,0.024571428571428574,10,1130,1080
Philip Billing,Bournemouth,MID,30,Ipswich,True,1.7,0.11,0.0014285714285714286,0.17142857142857146,0.11243895942466485,0.024,10,1130,1080
Taiwo Awoniyi,Nott'm Forest,FWD,30,Man Utd,True,0.95,0.11,0.009742424242424243,0.10474242424242422,0.11415098164746051,0.04000000000000001,14,1200,1160
Jefferson Lerma Solís,Crystal Palace,MID,30,Southampton,False,1.55,0.11,0.000625,0.155625,0.10453717371037913,0.1058095238095238,17,1140,1060
Facundo Buonanotte,Leicester,MID,30,Man City,False,-3.85,0.11,0.03739538770053476,0.0,0.026724673710379118,0.10542857142857143,13,1080,1320
Pedro Lomba Neto,Chelsea,MID,30,Spurs,True,-0.85,0.1,0.002603174603174603,0.0,0.026724673710379118,0.0959047619047619,18,1150,1280
Kaden Rodney,Crystal Palace,MID,30,Southampton,False,1.55,0.1,0.0,0.15500000000000003,0.10422467371037913,0.024,17,1140,1060
Max Alleyne,Man City,DEF,30,Leicester,True,1.95,0.1,0.0,0.19500000000000006,0.10484980826587136,0.012,11,1140,1090
Jeffrey Schlupp,Crystal Palace,MID,30,Southampton,False,1.55,0.1,0.0,0.15500000000000003,0.10422467371037913,0.024,17,1140,1060
Justin Devenny,Crystal Palace,MID,30,Southampton,False,1.55,0.1,0.000625,0.155625,0.10453717371037913,0.025157894736842105,17,1140,1060
Cheick Doucouré,Crystal Palace,MID,30,Southampton,False,1.55,0.1,0.0,0.15500000000000003,0.10422467371037913,0.04219047619047619,17,1140,1060
